,Unnamed: 0,mol_cid,canonical_smile,bioactivity_class,0,MW,LogP,NumHDonors,NumHAcceptors,pIC50
629,629,CHEMBL196902,O=C(O)CCNC(=O)C(CS)Cc1ccccc1,inactive,inactive,267.35,1.3660000000000003,3.0,3.0,4.494850021680094
630,630,CHEMBL287896,C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,active,350.44000000000017,1.1078,3.0,4.0,7.522878745280337
631,631,CHEMBL372307,O=C(N[C@H]1CCCSC2CCC[C@@H](C(=O)O)N21)[C@@H](S)Cc1ccccc1,active,active,394.56200000000007,2.7620000000000005,3.0,5.0,8.301029995663981
632,632,CHEMBL198316,O=C(N[C@H]1Cc2ccccc2C2CCC[C@H](C(=O)O)N2C1=O)[C@H](S)Cc1ccccc1,active,active,438.5490000000001,2.775400000000001,3.0,4.0,9.958607314841775
633,633,CHEMBL378864,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN)C(=O)N1CCC[C@H]1C(=O)O,inactive,inactive,429.5210000000003,0.5977000000000019,5.0,5.0,5.0
634,634,CHEMBL381557,NCCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccc(O)cc12)C(=O)N1CCC[C@H]1C(=O)O,intermediate,intermediate,431.4930000000002,0.042600000000002136,6.0,6.0,5.3979400086720375
635,635,CHEMBL383507,NCCC[C@H](NC(=O)[C@@H](N)Cc1ccsc1)C(=O)N1CCC[C@H]1C(=O)O,active,active,382.48600000000016,-0.08279999999999804,4.0,6.0,6.221848749616356
636,636,CHEMBL204944,NCCC[C@H](NC(=O)CCc1nc2ccccc2[nH]1)C(=O)N1CCC[C@H]1C(=O)O,inactive,inactive,401.4670000000002,0.7948000000000002,4.0,5.0,5.0
637,637,CHEMBL450935,CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,active,active,402.4470000000001,1.9485999999999999,4.0,4.0,7.2839966563652006
638,638,CHEMBL442455,CC(C)CN(CP(=O)(O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,active,active,408.39100000000013,2.6383,4.0,3.0,7.5376020021010435
639,639,CHEMBL271718,O=C(O)[C@@H](O)CN(CCN1C(=O)c2cccc3cccc(c23)C1=O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,intermediate,intermediate,569.5700000000004,2.742000000000001,4.0,6.0,5.703334809738469
640,640,CHEMBL256895,O=C(O)[C@@H](O)CN(Cc1ccc2c(c1)Cc1ccccc1-2)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,active,active,524.5730000000003,4.064000000000002,4.0,4.0,6.823908740944319
641,641,CHEMBL273140,O=C1c2ccccc2C(=O)c2cc(CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)O)ccc21,active,active,566.5660000000003,3.268200000000001,4.0,6.0,7.3979400086720375
642,642,CHEMBL258130,O=C1c2ccccc2-c2ccc(CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)O)cc21,active,active,538.5560000000002,3.704200000000002,4.0,5.0,7.4089353929735005
643,643,CHEMBL273142,CC(C)(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,active,active,416.47400000000016,2.3387,4.0,4.0,6.718966632752273
644,644,CHEMBL258278,CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,active,active,384.3850000000001,0.20660000000000045,6.0,6.0,7.638272163982407
645,645,CHEMBL270576,CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,active,active,368.3860000000001,0.5010000000000001,5.0,5.0,7.221848749616356
646,646,CHEMBL409720,CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,active,active,428.4850000000001,2.4624000000000006,4.0,4.0,7.455931955649724
647,647,CHEMBL409920,CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)O,active,active,402.4470000000001,1.9485999999999999,4.0,4.0,6.958607314841775
648,648,CHEMBL255568,CC(C)CN(C[C@H](O)C(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,active,active,391.4240000000001,1.2767,5.0,4.0,6.987162775294828
649,649,CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,inactive,inactive,302.194,1.3127999999999997,4.0,8.0,2.3010299956639813
650,650,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,active,active,217.28999999999996,0.6279000000000001,2.0,3.0,8.301029995663981
651,651,CHEMBL449392,O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]([C@H]1O)[C@@H]2O)c1cc(O)c(O)c(O)c1,inactive,inactive,634.4550000000004,-0.29650000000000065,11.0,18.0,2.431798275933005
652,652,CHEMBL288114,O=C(O)c1cc(O)c(O)c(O)c1,inactive,inactive,170.11999999999998,0.5015999999999998,4.0,4.0,2.113509274827518
653,653,CHEMBL506069,O=C1O[C@H]2[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC[C@H]2O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]3OC(=O)c2cc(O)c(O)c3c2[C@@H]2C1=CC(=O)[C@](O)(O3)C2(O)O,inactive,inactive,952.6480000000005,-1.1015000000000004,14.0,27.0,3.3979400086720375
654,654,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,active,active,217.28999999999996,0.6279000000000001,2.0,3.0,7.638272163982407
655,655,CHEMBL499305,CC(C)c1ccc(CS[C@@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,active,active,381.56300000000005,4.010800000000003,2.0,4.0,8.481486060122112
656,656,CHEMBL502817,C[C@H](CS)C(=O)N1[C@@H](SCc2ccc(C3CCCCC3)cc2)CC[C@H]1C(=O)O,active,active,421.6280000000003,4.935100000000004,2.0,4.0,6.552841968657781
657,657,CHEMBL500409,C[C@H](CS)C(=O)N1[C@@H](SCc2ccc(C(C)(C)C)cc2)CC[C@H]1C(=O)O,active,active,395.5900000000002,4.1849000000000025,2.0,4.0,6.3872161432802645
658,658,CHEMBL525967,CSc1ccc(CS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,active,active,385.5760000000001,3.609300000000002,2.0,5.0,8.387216143280265
659,659,CHEMBL500408,Cc1ccccc1CS[C@H]1CC[C@@H](C(=O)O)N1C(=O)[C@H](C)CS,active,active,353.50900000000007,3.1958200000000017,2.0,4.0,8.638272163982407
660,660,CHEMBL499612,Cc1cccc(CS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)c1,active,active,353.50900000000007,3.195820000000001,2.0,4.0,9.045757490560675
661,661,CHEMBL499611,CC(C)c1ccc(CCCS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,active,active,409.6170000000001,4.443400000000005,2.0,4.0,7.823908740944319
662,662,CHEMBL525948,CC(C)c1ccc(CCS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,active,active,395.5900000000001,4.053300000000003,2.0,4.0,7.721246399047171
663,663,CHEMBL449792,CC(C)c1ccc(CS[C@H]2CC[C@@H](C(=O)O)N2C(=O)[C@H](C)CS)cc1,active,active,381.56300000000005,4.010800000000003,2.0,4.0,8.075720713938118
664,664,CHEMBL499610,C[C@H](CS)C(=O)N1[C@@H](SCc2ccc3ccccc3c2)CC[C@H]1C(=O)O,active,active,389.5420000000002,4.040600000000003,2.0,4.0,8.3767507096021
665,665,CHEMBL526896,C[C@H](CS)C(=O)N1[C@@H](SCc2cccc3ccccc23)CC[C@H]1C(=O)O,active,active,389.5420000000002,4.040600000000002,2.0,4.0,8.494850021680094
666,666,CHEMBL443353,C[C@H](CS)C(=O)N1[C@@H](SCCCc2ccccc2)CC[C@H]1C(=O)O,active,active,367.5360000000001,3.320000000000001,2.0,4.0,10.537602002101044
667,667,CHEMBL526298,C[C@H](CS)C(=O)N1[C@@H](SCCc2ccccc2)CC[C@H]1C(=O)O,active,active,353.5090000000001,2.929900000000001,2.0,4.0,9.744727494896694
668,668,CHEMBL498798,C[C@H](CS)C(=O)N1[C@@H](SCc2ccccc2)CC[C@H]1C(=O)O,active,active,339.48200000000014,2.8874000000000004,2.0,4.0,8.619788758288394
669,669,CHEMBL477740,O=c1c2cc(O)c(O)cc2oc2c(O)c(O)ccc12,inactive,inactive,260.20099999999996,1.7685999999999997,4.0,6.0,4.450996737974212
670,670,CHEMBL12700,O=c1c2cc(O)c(O)cc2oc2cc(O)c(O)cc12,inactive,inactive,260.20099999999996,1.7686,4.0,6.0,3.114073660198569
671,671,CHEMBL187265,O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,inactive,inactive,260.20099999999996,1.7685999999999997,4.0,6.0,3.275069085807602
672,672,CHEMBL477921,O=c1c2ccc(O)c(O)c2oc2c(O)c(O)ccc12,inactive,inactive,260.20099999999996,1.7685999999999997,4.0,6.0,3.6225116166238673
673,673,CHEMBL448040,O=c1c2ccc(O)c(O)c2oc2cc(O)cc(O)c12,inactive,inactive,260.20099999999996,1.7685999999999997,4.0,6.0,4.1598939055432425
674,674,CHEMBL513281,O=C1C2=C(CCCC2)S(=O)(=O)N1c1cccc(Cl)n1,inactive,inactive,298.75100000000003,2.2394999999999996,0.0,4.0,4.0
675,675,CHEMBL518500,O=C1c2ccccc2S(=O)(=O)N1c1c(F)c(F)nc(F)c1F,inactive,inactive,332.234,1.9870999999999999,0.0,4.0,4.0
676,676,CHEMBL512569,O=C1C2=C(CCCC2)S(=O)(=O)N1c1ccncc1.[O-][Cl+3]([O-])([O-])O,inactive,inactive,264.306,1.5861,0.0,4.0,4.0
677,677,CHEMBL503392,O=C1C2=C(CCCC2)S(=O)(=O)N1c1c(F)c(F)c(F)c(F)c1F,inactive,inactive,353.26800000000003,2.8866000000000014,0.0,3.0,4.0
678,678,CHEMBL461946,CC1=C(c2ccccc2)C(=O)N(c2c(F)c(F)nc(F)c2F)S1(=O)=O,inactive,inactive,372.299,2.7456000000000005,0.0,4.0,4.0
679,679,CHEMBL512758,CC1=C(C)S(=O)(=O)N(c2c(F)c(F)nc(F)c2F)C1=O,inactive,inactive,310.228,1.6083,0.0,4.0,4.0
680,680,CHEMBL461945,O=C1C2=C(CCCC2)S(=O)(=O)N1c1c(F)c(F)nc(F)c1F,inactive,inactive,336.266,2.1425,0.0,4.0,4.0
681,681,CHEMBL459684,O=C1C2=C(CCCC2)S(=O)(=O)N1c1ncc(F)cc1F,inactive,inactive,300.286,1.8643,0.0,4.0,4.0
682,682,CHEMBL459683,O=C1C2=C(CCCC2)S(=O)(=O)N1c1cccc(Br)n1,inactive,inactive,343.202,2.3486000000000002,0.0,4.0,4.0
683,683,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,active,active,217.28999999999996,0.6279000000000001,2.0,3.0,9.200659450546418
684,684,CHEMBL457317,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(N(C)C)cc1)C(=O)O,active,active,356.5130000000001,2.1210999999999998,3.0,5.0,6.2839966563652006
685,685,CHEMBL451209,C[C@H](CS)C(=O)N[C@@H](CSCc1ccccc1)C(=O)O,active,active,313.444,2.0551,3.0,4.0,7.468521082957745
686,686,CHEMBL467755,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(F)cc1)C(=O)O,active,active,331.434,2.1942,3.0,4.0,7.0
687,687,CHEMBL444474,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Cl)cc1)C(=O)O,active,active,347.889,2.7085,3.0,4.0,6.6020599913279625
688,688,CHEMBL513671,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Br)cc1)C(=O)O,active,active,392.34000000000003,2.8176000000000005,3.0,4.0,6.552841968657781
689,689,CHEMBL459959,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(I)cc1)C(=O)O,active,active,439.34000000000003,2.6597,3.0,4.0,6.853871964321762
690,690,CHEMBL459960,Cc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,active,active,327.4710000000001,2.3635200000000003,3.0,4.0,6.619788758288394
691,691,CHEMBL459961,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C(F)(F)F)cc1)C(=O)O,active,active,381.44100000000003,3.073900000000001,3.0,4.0,6.468521082957745
692,692,CHEMBL511184,CCc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,active,active,341.498,2.6174999999999997,3.0,4.0,7.6777807052660805
693,693,CHEMBL461021,CCCc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,active,active,355.525,3.007600000000001,3.0,4.0,6.6777807052660805
694,694,CHEMBL461022,CC(C)c1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,active,active,355.525,3.1785000000000014,3.0,4.0,6.522878745280337
695,695,CHEMBL463320,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C(C)(C)C)cc1)C(=O)O,active,active,369.5520000000001,3.3526000000000016,3.0,4.0,6.886056647693163
696,696,CHEMBL463520,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(-c2ccccc2)cc1)C(=O)O,active,active,389.54200000000003,3.722100000000002,3.0,4.0,6.552841968657781
697,697,CHEMBL512941,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C2CCCCC2)cc1)C(=O)O,intermediate,intermediate,395.59000000000026,4.102800000000003,3.0,4.0,5.3979400086720375
698,698,CHEMBL511344,COc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,active,active,343.47,2.0637,3.0,5.0,7.0
699,699,CHEMBL515834,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(OC(F)(F)F)cc1)C(=O)O,active,active,397.44000000000005,2.9537000000000004,3.0,5.0,6.585026652029182
700,700,CHEMBL457571,CCOc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,active,active,357.497,2.4538,3.0,5.0,6.468521082957745
701,701,CHEMBL514268,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(Oc2ccccc2)cc1)C(=O)O,active,active,405.5410000000001,3.8474000000000013,3.0,5.0,6.431798275933005
702,702,CHEMBL457795,CCN(CC)c1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,intermediate,intermediate,384.56700000000006,2.901300000000001,3.0,5.0,5.337242168318426
703,703,CHEMBL457796,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(C#N)cc1)C(=O)O,active,active,338.454,1.9267799999999997,3.0,5.0,6.522878745280337
704,704,CHEMBL456278,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc([N+](=O)[O-])cc1)C(=O)O,active,active,358.4410000000001,1.9632999999999996,3.0,6.0,6.494850021680094
705,705,CHEMBL511849,CSc1ccc(CSC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,active,active,359.538,2.777,3.0,5.0,6.522878745280337
706,706,CHEMBL458237,C[C@H](CS)C(=O)N[C@@H](CSCc1ccc(S(C)(=O)=O)cc1)C(=O)O,active,active,391.5360000000001,1.4586,3.0,6.0,6.522878745280337
707,707,CHEMBL511339,CC(C)c1ccc(CSC(C)(C)[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,inactive,inactive,383.57900000000006,3.9571000000000023,3.0,4.0,5.0
708,708,CHEMBL458238,CC(C)c1ccc(C(C)SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,active,active,369.552,3.7395000000000023,3.0,4.0,6.698970004336019
709,709,CHEMBL458447,CCC(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c1ccc(C(C)C)cc1,active,active,383.5790000000001,4.1296000000000035,3.0,4.0,6.468521082957745
710,710,CHEMBL458450,CCCC(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c1ccc(C(C)C)cc1,active,active,397.6060000000001,4.519700000000003,3.0,4.0,6.376750709602099
711,711,CHEMBL458451,CC(C)c1ccc(C(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)C(C)C)cc1,active,active,397.60600000000005,4.375600000000003,3.0,4.0,6.366531544420414
712,712,CHEMBL505067,CCCCC(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c1ccc(C(C)C)cc1,intermediate,intermediate,411.6330000000002,4.909800000000004,3.0,4.0,5.443697499232712
713,713,CHEMBL516325,CC(C)c1ccc(C(SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)c2ccccc2)cc1,intermediate,intermediate,431.62300000000005,4.767900000000004,3.0,4.0,5.769551078621726
714,714,CHEMBL456723,CC(C)c1ccc(C(C)(C)SC[C@H](NC(=O)[C@H](C)CS)C(=O)O)cc1,active,active,383.57900000000006,3.9136000000000024,3.0,4.0,6.585026652029182
715,715,CHEMBL456044,C[C@H](CS)C(=O)N[C@@H](CSC(c1ccccc1)c1ccc(C2CCCCC2)cc1)C(=O)O,inactive,inactive,471.68800000000033,5.692200000000005,3.0,4.0,5.0
716,716,CHEMBL456045,C[C@H](CS)C(=O)N[C@@H](CSC(C)(C)c1ccc(C2CCCCC2)cc1)C(=O)O,intermediate,intermediate,423.6440000000003,4.837900000000004,3.0,4.0,5.522878745280337
717,717,CHEMBL173287,CC(C)CC(S)CC(=O)NC(Cc1ccccc1)C(=O)O,inactive,inactive,309.43100000000004,2.5331,3.0,3.0,5.0
718,718,CHEMBL367174,CC(C)CC(S)CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,intermediate,intermediate,472.6070000000002,2.9662000000000006,5.0,5.0,5.552841968657781
719,719,CHEMBL560685,O=C(CC(S)C(F)(F)F)NC(Cc1ccccc1)C(=O)O,active,active,321.32000000000005,2.0493,3.0,3.0,6.080921907623926
720,720,CHEMBL540674,O=C(CC(S)C(F)(F)F)NC(Cc1ccc(O)cc1)C(=O)O,active,active,337.3190000000001,1.7549,4.0,4.0,6.795880017344075
721,721,CHEMBL551145,O=C(CC(S)C(F)(F)F)NC(Cc1ccc(F)cc1)C(=O)O,active,active,339.31000000000006,2.1883999999999997,3.0,3.0,6.522878745280337
722,722,CHEMBL551622,O=C(CC(S)C(F)(F)F)NC(Cc1c[nH]c2ccccc12)C(=O)O,active,active,360.3570000000001,2.5306000000000006,4.0,3.0,6.3979400086720375
723,723,CHEMBL558146,O=C(CC(S)C(F)(F)C(F)(F)F)NC(Cc1ccccc1)C(=O)O,intermediate,intermediate,371.32700000000006,2.6845999999999997,3.0,3.0,5.995678626217358
724,724,CHEMBL560409,O=C(CC(S)C(F)(F)F)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,active,active,484.4960000000002,2.4824,5.0,5.0,6.552841968657781
725,725,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,active,active,217.28999999999996,0.6279000000000001,2.0,3.0,9.920818753952375
726,726,CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,inactive,inactive,270.32800000000003,3.121800000000002,2.0,2.0,3.6020599913279625
727,727,CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,inactive,inactive,270.32800000000003,3.121800000000002,2.0,2.0,3.6020599913279625
728,728,CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,inactive,inactive,270.32800000000003,3.121800000000002,2.0,2.0,3.6020599913279625
729,729,CHEMBL43370,CS(=O)(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)P(=O)(O)CC1(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CCCC1,active,active,703.799,2.842400000000004,7.0,7.0,8.602059991327963
730,730,CHEMBL567893,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,inactive,inactive,1174.4449999999988,0.48519999999999347,8.0,17.0,5.0
731,731,CHEMBL1242210,CN1CCN(c2cccc3nc(CN(C)[C@H]4CCCc5cccnc54)c(CO)n23)CC1,active,active,420.5610000000002,2.482800000000001,1.0,7.0,6.714442690992226
732,732,CHEMBL2153745,O=C(N[C@@H](CCc1ccccc1)CP(=O)(O)CC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,active,active,472.47800000000024,2.7638000000000007,3.0,4.0,7.920818753952375
733,733,CHEMBL2097001,C[C@H](C[Si](O)(O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,active,470.5980000000003,1.7053999999999996,4.0,5.0,8.42021640338319
734,734,CHEMBL148840,O=C(O)[C@@H]1CCCCCc2cccc(c2)C[C@@H](CS)C(=O)N1,active,active,321.442,2.4610000000000007,3.0,3.0,8.397940008672037
735,735,CHEMBL357311,O=C(O)[C@@H]1CCCCCc2ccccc2C[C@@H](CS)C(=O)N1,intermediate,intermediate,321.442,2.4610000000000007,3.0,3.0,5.096910013008056
736,736,CHEMBL328537,C[C@@H](CC(=O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,intermediate,intermediate,436.50800000000027,2.6986000000000008,2.0,4.0,5.494850021680094
737,737,CHEMBL328814,C[C@@H](C[Si](O)(O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,active,470.5980000000003,1.7053999999999996,4.0,5.0,7.142667503568732
738,738,CHEMBL95564,C[C@H](CC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,active,436.50800000000027,2.6986000000000008,2.0,4.0,9.0
739,739,CHEMBL2097001,C[C@H](C[Si](O)(O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,active,470.5980000000003,1.7053999999999996,4.0,5.0,8.42021640338319
740,740,CHEMBL2097001,C[C@H](C[Si](O)(O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,active,470.5980000000003,1.7053999999999996,4.0,5.0,8.42021640338319
741,741,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,active,active,217.28999999999996,0.6279000000000001,2.0,3.0,7.6777807052660805
742,742,CHEMBL2442646,CCCC(N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)P(=O)(O)O,active,active,376.39000000000004,1.5126999999999988,4.0,4.0,7.522878745280337
743,743,CHEMBL2442647,C[C@H](NC(CCc1ccccc1)P(=O)(O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21,active,active,438.4610000000003,2.3453999999999997,4.0,4.0,7.3979400086720375
744,744,CHEMBL1581,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,active,active,368.47400000000016,1.940599999999999,2.0,5.0,8.823908740944319
745,745,CHEMBL1237,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,active,405.49500000000023,1.2352000000000007,4.0,5.0,10.0
746,746,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,active,active,217.28999999999996,0.6279000000000001,2.0,3.0,7.6399749108106025
747,747,CHEMBL3221963,CC(C)C[C@@H](CC(=O)N[C@@H](CO)C(=O)O)C(=O)O,inactive,inactive,261.27399999999994,-0.3148999999999998,4.0,4.0,4.499999953328896
748,748,CHEMBL3221964,CC(C)C[C@H](CC(=O)N[C@@H](CO)C(=O)O)C(=O)O,inactive,inactive,261.27399999999994,-0.3148999999999998,4.0,4.0,4.499999953328896
749,749,CHEMBL3221965,CC(C)C[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,inactive,inactive,261.274,-0.3148999999999998,4.0,4.0,4.499999953328896
750,750,CHEMBL3222111,CC(C)C[C@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,inactive,inactive,261.274,-0.3148999999999998,4.0,4.0,4.499999953328896
751,751,CHEMBL3235416,CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN(CCCc1ccccc1)CC(=O)O,inactive,inactive,401.46700000000016,0.20240000000000097,4.0,5.0,4.0
752,752,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,active,active,217.28999999999996,0.6279000000000001,2.0,3.0,7.958607314841775
753,753,CHEMBL3264357,N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,active,active,217.16099999999997,0.39720000000000005,4.0,3.0,6.0
754,754,CHEMBL1233799,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,active,active,535.5340000000002,1.5385999999999997,7.0,6.0,6.958607314841775
755,755,CHEMBL1233799,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,active,active,535.5340000000002,1.5385999999999997,7.0,6.0,7.958607314841775
756,756,CHEMBL3264009,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,active,active,485.51800000000014,1.636400000000001,6.0,5.0,7.920818753952375
757,757,CHEMBL3264007,CN[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O)C(C)C,active,active,477.4980000000002,1.5261999999999998,6.0,5.0,6.657577319177793
758,758,CHEMBL3264008,CN[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O)C(C)C,active,active,493.4970000000002,1.2318000000000002,7.0,6.0,7.2839966563652006
759,759,CHEMBL3264008,CN[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O)C(C)C,active,active,493.4970000000002,1.2318000000000002,7.0,6.0,7.267606240177032
760,760,CHEMBL3264007,CN[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O)C(C)C,active,active,477.4980000000002,1.5261999999999998,6.0,5.0,6.229147988357855
761,761,CHEMBL3264009,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,active,active,485.51800000000014,1.636400000000001,6.0,5.0,7.119186407719209
762,762,CHEMBL3264010,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,active,active,519.5350000000002,1.8330000000000002,6.0,5.0,8.154901959985743
